"","ID","age","job","marital","education","default","balance","housing","loan","contact","day","month","campaign","pdays","previous","poutcome","y"
"13278",8165,40,"management","married","tertiary","no",1734,"yes","no","unknown",2,"jun",1,-1,0,"unknown","no"
"13279",42392,33,"technician","married","secondary","no",318,"no","no","cellular",2,"dec",1,-1,0,"unknown","yes"
"13280",10825,47,"management","married","secondary","no",2892,"no","no","unknown",17,"jun",1,-1,0,"unknown","yes"
"13281",40941,35,"services","married","unknown","no",618,"no","no","cellular",12,"aug",1,104,1,"success","yes"
"13282",40642,66,"retired","married","tertiary","no",0,"no","no","cellular",5,"aug",1,-1,0,"unknown","no"
"13283",19639,40,"technician","married","secondary","no",192,"no","no","cellular",7,"aug",2,-1,0,"unknown","no"
"13284",25785,45,"entrepreneur","married","tertiary","no",0,"no","no","cellular",19,"nov",2,-1,0,"unknown","no"
"13285",42542,45,"unemployed","divorced","secondary","no",7105,"no","no","cellular",22,"dec",2,-1,0,"unknown","yes"
"13286",11256,50,"management","married","tertiary","no",3296,"no","no","unknown",18,"jun",2,-1,0,"unknown","no"
"13287",30733,26,"services","single","tertiary","no",1140,"yes","no","cellular",6,"feb",2,-1,0,"unknown","yes"
"13288",44609,59,"retired","married","tertiary","no",1269,"no","no","cellular",31,"aug",1,-1,0,"unknown","yes"
"13289",31796,76,"retired","married","primary","no",1759,"no","no","telephone",8,"apr",1,-1,0,"unknown","no"
"13290",31838,27,"student","single","secondary","no",2614,"no","no","cellular",8,"apr",2,-1,0,"unknown","yes"
"13291",31587,40,"services","married","secondary","no",3164,"yes","no","cellular",3,"apr",2,-1,0,"unknown","no"
"13292",41862,37,"services","married","secondary","no",4017,"no","no","cellular",16,"oct",1,-1,0,"unknown","yes"
"13293",1330,33,"blue-collar","married","secondary","no",1988,"yes","no","unknown",8,"may",2,-1,0,"unknown","no"
"13294",20778,59,"management","married","tertiary","yes",782,"no","yes","cellular",13,"aug",2,-1,0,"unknown","no"
"13295",21004,37,"management","single","tertiary","no",131,"no","no","telephone",14,"aug",2,-1,0,"unknown","no"
"13296",1948,59,"blue-collar","married","secondary","no",1376,"no","yes","unknown",9,"may",4,-1,0,"unknown","no"
"13297",12804,31,"blue-collar","single","secondary","no",1,"no","yes","cellular",7,"jul",1,-1,0,"unknown","no"
"13298",23977,47,"blue-collar","married","secondary","no",947,"no","yes","cellular",29,"aug",17,-1,0,"unknown","no"
"13299",16741,52,"entrepreneur","divorced","secondary","no",7,"no","no","cellular",24,"jul",5,-1,0,"unknown","no"
"13300",41843,77,"retired","married","tertiary","no",0,"no","no","cellular",16,"oct",1,60,1,"success","yes"
"13301",15803,35,"entrepreneur","single","secondary","no",475,"no","yes","cellular",21,"jul",4,-1,0,"unknown","no"
"13302",16265,57,"technician","married","primary","no",19,"yes","no","cellular",23,"jul",1,-1,0,"unknown","no"
"13303",23480,39,"technician","married","tertiary","no",-204,"yes","no","cellular",28,"aug",4,-1,0,"unknown","no"
"13304",1166,32,"management","single","tertiary","no",111,"yes","no","unknown",8,"may",2,-1,0,"unknown","no"
"13305",27075,36,"unemployed","single","primary","no",1729,"no","no","cellular",21,"nov",1,-1,0,"unknown","no"
"13306",27709,42,"services","single","unknown","no",410,"no","no","cellular",21,"nov",2,-1,0,"unknown","no"
"13307",42348,20,"student","single","secondary","no",215,"no","no","cellular",24,"nov",1,95,5,"success","yes"
"13308",31277,29,"technician","married","secondary","no",2326,"no","no","cellular",6,"mar",1,-1,0,"unknown","yes"
"13309",36957,39,"admin.","married","secondary","no",0,"no","no","telephone",12,"may",4,-1,0,"unknown","no"
"13310",38507,33,"student","single","secondary","no",1919,"yes","no","cellular",15,"may",1,351,4,"failure","no"
"13311",19590,53,"blue-collar","married","primary","no",787,"yes","yes","cellular",7,"aug",2,-1,0,"unknown","no"
"13312",44500,30,"technician","single","tertiary","no",2325,"no","no","cellular",10,"aug",1,127,7,"failure","yes"
"13313",23741,59,"retired","married","primary","no",4450,"no","no","cellular",28,"aug",3,-1,0,"unknown","no"
"13314",16376,35,"admin.","married","secondary","no",1345,"yes","no","cellular",23,"jul",1,-1,0,"unknown","no"
"13315",14632,47,"management","single","tertiary","no",512,"no","no","cellular",15,"jul",2,-1,0,"unknown","no"
"13316",35296,25,"services","single","secondary","no",0,"yes","no","cellular",7,"may",1,-1,0,"unknown","no"
"13317",19080,59,"retired","married","primary","yes",-1,"no","no","cellular",5,"aug",2,-1,0,"unknown","no"
"13318",5648,41,"management","divorced","secondary","no",71,"yes","no","unknown",26,"may",3,-1,0,"unknown","no"
"13319",14385,50,"technician","married","secondary","no",156,"no","yes","cellular",14,"jul",3,-1,0,"unknown","yes"
"13320",36821,48,"blue-collar","single","secondary","no",574,"no","no","cellular",12,"may",2,-1,0,"unknown","no"
"13321",43020,41,"management","married","tertiary","no",27696,"no","no","cellular",12,"feb",2,184,3,"success","yes"
"13322",43277,63,"retired","married","primary","no",1765,"no","no","telephone",11,"mar",2,181,2,"success","no"
"13323",18334,41,"blue-collar","married","secondary","no",750,"yes","no","cellular",31,"jul",2,-1,0,"unknown","no"
"13324",38710,27,"admin.","single","tertiary","no",3672,"yes","no","cellular",15,"may",2,351,5,"failure","no"
"13325",22398,57,"technician","married","secondary","no",20,"no","no","cellular",22,"aug",2,-1,0,"unknown","no"
"13326",44153,24,"student","single","secondary","no",1123,"no","no","cellular",13,"jul",1,412,1,"other","yes"
"13327",32991,30,"services","single","secondary","no",-172,"yes","yes","cellular",17,"apr",4,329,2,"other","no"
"13328",42230,31,"management","single","tertiary","no",533,"no","no","cellular",12,"nov",3,93,6,"success","yes"
"13329",38643,33,"management","married","secondary","no",1423,"yes","no","cellular",15,"may",2,364,3,"failure","no"
"13330",5343,34,"blue-collar","married","secondary","no",2495,"yes","no","unknown",23,"may",1,-1,0,"unknown","yes"
"13331",21800,52,"management","married","secondary","no",264,"no","no","cellular",20,"aug",8,-1,0,"unknown","no"
"13332",4696,36,"blue-collar","single","secondary","no",2390,"yes","no","unknown",20,"may",12,-1,0,"unknown","no"
"13333",7810,25,"management","single","unknown","no",17,"yes","no","unknown",30,"may",2,-1,0,"unknown","no"
"13334",5880,30,"blue-collar","married","secondary","no",187,"yes","no","unknown",26,"may",6,-1,0,"unknown","no"
"13335",31147,28,"management","single","tertiary","no",1287,"yes","no","cellular",26,"feb",1,-1,0,"unknown","yes"
"13336",9369,49,"management","married","secondary","no",794,"yes","no","unknown",6,"jun",3,-1,0,"unknown","no"
"13337",3229,40,"services","married","secondary","no",4157,"yes","no","unknown",15,"may",1,-1,0,"unknown","no"
"13338",13735,38,"services","married","tertiary","no",-49,"yes","no","cellular",10,"jul",1,-1,0,"unknown","no"
"13339",30977,45,"unemployed","single","secondary","no",17609,"no","no","cellular",9,"feb",6,-1,0,"unknown","no"
"13340",30293,38,"entrepreneur","single","secondary","no",185,"no","no","cellular",5,"feb",1,-1,0,"unknown","no"
"13341",18260,53,"entrepreneur","married","tertiary","no",17410,"no","no","cellular",31,"jul",6,-1,0,"unknown","no"
"13342",28553,38,"blue-collar","married","secondary","no",220,"yes","no","cellular",29,"jan",2,-1,0,"unknown","no"
"13343",13530,57,"self-employed","married","secondary","no",65,"no","yes","cellular",9,"jul",1,-1,0,"unknown","no"
"13344",41261,35,"admin.","single","secondary","no",1810,"yes","no","cellular",25,"aug",2,92,2,"failure","no"
"13345",38751,57,"blue-collar","married","secondary","no",1521,"yes","yes","cellular",18,"may",2,178,5,"failure","no"
"13346",39096,29,"services","single","secondary","no",40,"yes","no","cellular",18,"may",1,355,2,"failure","no"
"13347",43935,28,"management","single","tertiary","no",2725,"no","no","cellular",16,"jun",1,504,1,"failure","yes"
"13348",17338,50,"technician","married","secondary","no",0,"yes","no","telephone",28,"jul",2,-1,0,"unknown","no"
"13349",12784,35,"management","single","tertiary","no",12,"no","no","cellular",7,"jul",1,-1,0,"unknown","no"
"13350",10755,36,"management","married","tertiary","no",0,"no","no","unknown",17,"jun",3,-1,0,"unknown","no"
"13351",6515,43,"blue-collar","divorced","primary","no",6,"yes","no","unknown",27,"may",4,-1,0,"unknown","no"
"13352",43551,34,"management","married","tertiary","no",115,"yes","no","cellular",26,"apr",3,-1,0,"unknown","no"
"13353",14875,30,"management","married","tertiary","no",319,"yes","yes","cellular",16,"jul",2,-1,0,"unknown","no"
"13354",17481,49,"services","married","primary","no",0,"no","no","telephone",28,"jul",7,-1,0,"unknown","no"
"13355",35776,29,"technician","married","secondary","no",1599,"yes","no","cellular",8,"may",1,-1,0,"unknown","no"
"13356",42952,33,"student","married","secondary","no",1536,"no","no","cellular",9,"feb",1,92,3,"success","yes"
"13357",34164,36,"admin.","single","secondary","no",728,"no","no","cellular",30,"apr",1,-1,0,"unknown","yes"
"13358",41484,31,"management","married","tertiary","no",155,"yes","no","cellular",8,"sep",1,99,1,"failure","no"
"13359",27602,47,"blue-collar","married","secondary","no",473,"yes","no","cellular",21,"nov",2,176,2,"other","no"
"13360",44273,36,"technician","divorced","secondary","no",1451,"yes","no","cellular",23,"jul",4,93,17,"other","yes"
"13361",18794,36,"blue-collar","married","secondary","no",1550,"no","no","cellular",31,"jul",3,-1,0,"unknown","no"
"13362",9972,34,"entrepreneur","married","tertiary","no",4343,"no","no","unknown",9,"jun",4,-1,0,"unknown","no"
"13363",2768,52,"housemaid","married","secondary","no",3923,"yes","no","unknown",14,"may",3,-1,0,"unknown","yes"
"13364",23706,38,"housemaid","married","primary","no",685,"no","no","cellular",28,"aug",7,-1,0,"unknown","no"
"13365",29833,31,"unemployed","single","primary","no",406,"no","no","cellular",4,"feb",1,-1,0,"unknown","yes"
"13366",38229,34,"housemaid","divorced","secondary","no",787,"yes","no","cellular",15,"may",1,-1,0,"unknown","no"
"13367",17202,31,"management","single","tertiary","no",0,"yes","no","cellular",28,"jul",3,-1,0,"unknown","no"
"13368",24981,35,"management","married","secondary","no",2115,"yes","no","cellular",18,"nov",1,-1,0,"unknown","no"
"13369",7784,42,"technician","divorced","secondary","no",3043,"yes","yes","unknown",30,"may",5,-1,0,"unknown","no"
"13370",8603,44,"blue-collar","married","primary","no",1066,"yes","no","unknown",3,"jun",1,-1,0,"unknown","no"
"13371",7510,44,"blue-collar","married","secondary","no",-431,"yes","no","unknown",29,"may",8,-1,0,"unknown","no"
"13372",10343,51,"admin.","married","secondary","no",545,"no","no","unknown",12,"jun",1,-1,0,"unknown","no"
"13373",16840,41,"entrepreneur","married","tertiary","no",0,"yes","no","telephone",24,"jul",16,-1,0,"unknown","no"
"13374",32705,53,"blue-collar","married","primary","no",2018,"yes","yes","cellular",17,"apr",1,-1,0,"unknown","no"
"13375",19361,59,"retired","married","secondary","no",263,"no","no","cellular",6,"aug",2,-1,0,"unknown","no"
"13376",2244,36,"entrepreneur","married","primary","no",177,"yes","no","unknown",12,"may",5,-1,0,"unknown","no"
"13377",1149,48,"admin.","divorced","secondary","no",268,"yes","no","unknown",7,"may",4,-1,0,"unknown","no"
"13378",37405,44,"management","married","tertiary","no",12392,"yes","no","cellular",13,"may",3,343,1,"other","no"
"13379",4436,37,"technician","married","tertiary","no",43,"yes","no","unknown",20,"may",2,-1,0,"unknown","no"
"13380",2394,28,"admin.","single","secondary","no",296,"yes","no","unknown",13,"may",1,-1,0,"unknown","no"
"13381",1854,43,"blue-collar","single","primary","no",36,"yes","no","unknown",9,"may",2,-1,0,"unknown","no"
"13382",10867,51,"housemaid","divorced","primary","no",336,"no","no","unknown",17,"jun",1,-1,0,"unknown","no"
"13383",22076,37,"technician","married","secondary","no",644,"no","no","telephone",21,"aug",13,-1,0,"unknown","no"
"13384",43635,26,"student","single","secondary","no",440,"no","no","unknown",5,"may",1,-1,0,"unknown","no"
"13385",23102,34,"management","married","tertiary","no",297,"yes","no","cellular",26,"aug",4,-1,0,"unknown","no"
"13386",4105,32,"services","married","secondary","no",132,"yes","yes","unknown",19,"may",2,-1,0,"unknown","no"
"13387",31373,37,"management","single","tertiary","no",1730,"no","no","cellular",19,"mar",1,-1,0,"unknown","yes"
"13388",31086,37,"services","married","secondary","no",1543,"yes","no","cellular",16,"feb",2,-1,0,"unknown","yes"
"13389",35949,31,"housemaid","single","secondary","no",49,"yes","no","cellular",8,"may",3,360,2,"failure","no"
"13390",36101,35,"entrepreneur","single","secondary","no",866,"yes","no","cellular",11,"may",1,173,1,"failure","yes"
"13391",16428,48,"blue-collar","married","primary","no",329,"no","yes","telephone",23,"jul",6,-1,0,"unknown","no"
"13392",18506,28,"management","married","tertiary","no",22,"yes","no","cellular",31,"jul",3,-1,0,"unknown","no"
"13393",33500,31,"management","married","tertiary","no",-235,"yes","no","cellular",20,"apr",2,-1,0,"unknown","no"
"13394",20672,49,"blue-collar","married","secondary","no",3779,"yes","no","cellular",12,"aug",9,-1,0,"unknown","no"
"13395",19429,32,"management","married","tertiary","no",71,"no","no","cellular",6,"aug",3,-1,0,"unknown","no"
"13396",42876,42,"technician","married","tertiary","no",3777,"yes","no","cellular",4,"feb",4,-1,0,"unknown","no"
"13397",11169,35,"admin.","married","secondary","no",165,"yes","no","unknown",18,"jun",1,-1,0,"unknown","no"
"13398",1820,33,"blue-collar","married","secondary","no",88,"yes","no","unknown",9,"may",2,-1,0,"unknown","no"
"13399",43380,57,"management","divorced","tertiary","no",3287,"no","no","cellular",30,"mar",2,337,1,"success","yes"
"13400",18437,54,"management","married","tertiary","no",12,"no","no","telephone",31,"jul",4,-1,0,"unknown","no"
"13401",37536,27,"student","single","secondary","no",89,"yes","no","cellular",14,"may",3,-1,0,"unknown","no"
"13402",2331,31,"blue-collar","married","secondary","no",472,"yes","no","unknown",13,"may",2,-1,0,"unknown","no"
"13403",43710,32,"student","single","unknown","no",376,"no","no","cellular",13,"may",2,178,3,"failure","no"
"13404",42489,19,"student","single","secondary","no",526,"no","no","cellular",14,"dec",3,-1,0,"unknown","no"
"13405",6266,32,"admin.","single","secondary","no",13,"yes","no","unknown",27,"may",2,-1,0,"unknown","no"
"13406",14540,47,"admin.","married","secondary","no",0,"yes","no","cellular",15,"jul",4,-1,0,"unknown","no"
"13407",11416,50,"management","married","tertiary","no",4045,"no","no","unknown",19,"jun",1,-1,0,"unknown","no"
"13408",19997,55,"management","married","tertiary","no",223,"no","no","cellular",8,"aug",5,-1,0,"unknown","no"
"13409",14580,40,"entrepreneur","married","secondary","no",0,"no","yes","cellular",15,"jul",4,-1,0,"unknown","no"
"13410",5717,33,"blue-collar","married","primary","no",259,"yes","no","unknown",26,"may",1,-1,0,"unknown","no"
"13411",26314,32,"technician","single","secondary","no",137,"no","no","cellular",20,"nov",4,-1,0,"unknown","no"
"13412",16892,45,"services","married","secondary","no",-282,"yes","yes","cellular",25,"jul",1,-1,0,"unknown","no"
"13413",32903,33,"services","married","secondary","no",-124,"no","no","cellular",17,"apr",2,325,1,"failure","no"
"13414",10864,39,"technician","single","secondary","no",2910,"yes","no","unknown",17,"jun",5,-1,0,"unknown","no"
"13415",4818,33,"blue-collar","single","secondary","no",2764,"yes","no","unknown",21,"may",1,-1,0,"unknown","no"
"13416",21562,49,"technician","married","secondary","no",673,"yes","no","cellular",19,"aug",2,-1,0,"unknown","no"
"13417",36480,33,"blue-collar","married","secondary","no",-253,"yes","no","cellular",12,"may",3,-1,0,"unknown","no"
"13418",41467,53,"housemaid","married","secondary","no",1182,"yes","no","cellular",7,"sep",1,293,1,"failure","no"
"13419",20947,52,"technician","divorced","secondary","no",-558,"no","no","cellular",14,"aug",5,-1,0,"unknown","no"
"13420",43091,49,"admin.","divorced","tertiary","no",1176,"no","no","cellular",22,"feb",1,-1,0,"unknown","no"
"13421",3208,29,"entrepreneur","married","tertiary","no",420,"yes","no","unknown",15,"may",1,-1,0,"unknown","no"
"13422",10062,45,"blue-collar","married","primary","no",13117,"no","no","unknown",11,"jun",2,-1,0,"unknown","no"
"13423",43168,73,"retired","married","unknown","no",519,"no","no","telephone",26,"feb",3,133,2,"success","yes"
"13424",3045,51,"unemployed","married","secondary","no",425,"yes","no","unknown",14,"may",14,-1,0,"unknown","no"
